date,period,time,team,type,player,assist
2010-10-17 08:00,null,null,cashtown,goal,null,null
2010-10-17 08:00,null,null,cashtown,goal,null,null
2010-10-17 08:00,null,null,cashtown,goal,null,null
2010-10-17 08:00,null,null,cashtown,goal,null,null
2010-10-17 08:00,null,null,cashtown,goal,null,null
2010-10-17 08:00,null,null,cashtown,goal,null,null
2010-10-17 08:00,null,null,newlowell,goal,null,null
2010-10-17 09:00,null,null,belarus,goal,null,null
2010-10-17 09:00,null,null,belarus,goal,null,null
2010-10-17 09:00,null,null,belarus,goal,null,null
2010-10-17 09:00,null,null,belarus,goal,null,null
2010-10-17 09:00,null,null,belarus,goal,null,null
2010-10-17 09:00,null,null,belarus,goal,null,null
2010-10-17 09:00,null,null,belarus,goal,null,null
2010-10-17 09:00,null,null,garner,goal,null,null
2010-10-17 09:00,null,null,garner,goal,null,null
2010-10-17 09:00,null,null,garner,goal,null,null
2010-10-17 09:00,null,null,garner,goal,null,null
2010-10-17 09:00,null,null,garner,goal,null,null
2010-10-17 09:00,null,null,garner,goal,null,null
2010-10-24 08:00,null,null,cashtown,goal,null,null
2010-10-24 08:00,null,null,cashtown,goal,null,null
2010-10-24 08:00,null,null,cashtown,goal,null,null
2010-10-24 08:00,null,null,cashtown,goal,null,null
2010-10-24 08:00,null,null,garner,goal,null,null
2010-10-24 08:00,null,null,garner,goal,null,null
2010-10-24 08:00,null,null,garner,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,belarus,goal,null,null
2010-10-24 09:00,null,null,newlowell,goal,null,null
2010-10-24 09:00,null,null,newlowell,goal,null,null
2010-10-24 09:00,null,null,newlowell,goal,null,null
2010-10-03 08:00,null,null,cashtown,goal,null,null
2010-10-03 08:00,null,null,cashtown,goal,null,null
2010-10-03 08:00,null,null,cashtown,goal,null,null
2010-10-03 08:00,null,null,cashtown,goal,null,null
2010-10-03 08:00,null,null,cashtown,goal,null,null
2010-10-03 08:00,null,null,cashtown,goal,null,null
2010-10-03 08:00,null,null,belarus,goal,null,null
2010-10-03 08:00,null,null,belarus,goal,null,null
2010-10-03 09:00,null,null,cashtown,goal,null,null
2010-10-03 09:00,null,null,cashtown,goal,null,null
2010-10-03 09:00,null,null,cashtown,goal,null,null
2010-10-03 09:00,null,null,cashtown,goal,null,null
2010-10-03 09:00,null,null,cashtown,goal,null,null
2010-10-03 09:00,null,null,cashtown,goal,null,null
2010-10-03 09:00,null,null,newlowell,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,garner,goal,null,null
2010-10-31 08:00,null,null,newlowell,goal,null,null
2010-10-31 08:00,null,null,newlowell,goal,null,null
2010-10-31 08:00,null,null,newlowell,goal,null,null
2010-10-31 08:00,null,null,newlowell,goal,null,null
2010-10-31 08:00,null,null,newlowell,goal,null,null
2010-10-31 08:00,null,null,newlowell,goal,null,null
2010-10-31 09:00,null,null,cashtown,goal,null,null
2010-10-31 09:00,null,null,cashtown,goal,null,null
2010-10-31 09:00,null,null,cashtown,goal,null,null
2010-10-31 09:00,null,null,cashtown,goal,null,null
2010-10-31 09:00,null,null,belarus,goal,null,null
2010-10-31 09:00,null,null,belarus,goal,null,null
2010-10-31 09:00,null,null,belarus,goal,null,null
2010-11-14 08:00,null,null,cashtown,goal,null,null
2010-11-14 08:00,null,null,cashtown,goal,null,null
2010-11-14 08:00,null,null,garner,goal,null,null
2010-11-14 09:00,null,null,belarus,goal,null,null
2010-11-14 09:00,null,null,belarus,goal,null,null
2010-11-14 09:00,null,null,belarus,goal,null,null
2010-11-14 09:00,null,null,belarus,goal,null,null
2010-11-14 09:00,null,null,belarus,goal,null,null
2010-11-14 09:00,null,null,newlowell,goal,null,null
2010-11-14 09:00,null,null,newlowell,goal,null,null
2010-11-21 08:00,null,null,belarus,goal,null,null
2010-11-21 08:00,null,null,belarus,goal,null,null
2010-11-21 08:00,null,null,belarus,goal,null,null
2010-11-21 08:00,null,null,belarus,goal,null,null
2010-11-21 08:00,null,null,cashtown,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,garner,goal,null,null
2010-11-21 09:00,null,null,newlowell,null,null,null
2010-11-28 08:00,null,null,newlowell,goal,null,null
2010-11-28 08:00,null,null,newlowell,goal,null,null
2010-11-28 08:00,null,null,newlowell,goal,null,null
2010-11-28 08:00,null,null,newlowell,goal,null,null
2010-11-28 08:00,null,null,belarus,goal,null,null
2010-11-28 08:00,null,null,belarus,goal,null,null
2010-11-28 08:00,null,null,belarus,goal,null,null
2010-11-28 09:00,null,null,cashtown,goal,null,null
2010-11-28 09:00,null,null,cashtown,goal,null,null
2010-11-28 09:00,null,null,cashtown,goal,null,null
2010-11-28 09:00,null,null,garner,goal,null,null
2010-11-28 09:00,null,null,garner,goal,null,null
2010-11-28 09:00,null,null,garner,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,belarus,goal,null,null
2010-11-07 08:00,null,null,garner,goal,null,null
2010-11-07 08:00,null,null,garner,goal,null,null
2010-11-07 08:00,null,null,garner,goal,null,null
2010-11-07 08:00,null,null,garner,goal,null,null
2010-11-07 08:00,null,null,garner,goal,null,null
2010-11-07 09:00,null,null,cashtown,goal,null,null
2010-11-07 09:00,null,null,cashtown,goal,null,null
2010-11-07 09:00,null,null,cashtown,goal,null,null
2010-11-07 09:00,null,null,cashtown,goal,null,null
2010-11-07 09:00,null,null,newlowell,goal,null,null
2010-11-07 09:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,newlowell,goal,null,null
2010-12-12 08:00,null,null,cashtown,goal,null,null
2010-12-12 08:00,null,null,cashtown,goal,null,null
2010-12-12 08:00,null,null,cashtown,goal,null,null
2010-12-12 08:00,null,null,cashtown,goal,null,null
2010-12-12 09:00,null,null,belarus,goal,null,null
2010-12-12 09:00,null,null,belarus,goal,null,null
2010-12-12 09:00,null,null,belarus,goal,null,null
2010-12-12 09:00,null,null,belarus,goal,null,null
2010-12-12 09:00,null,null,belarus,goal,null,null
2010-12-12 09:00,null,null,belarus,goal,null,null
2010-12-12 09:00,null,null,garner,goal,null,null
2010-12-12 09:00,null,null,garner,goal,null,null
2010-12-19 08:00,null,null,newlowell,goal,null,null
2010-12-19 08:00,null,null,newlowell,goal,null,null
2010-12-19 08:00,null,null,newlowell,goal,null,null
2010-12-19 08:00,null,null,newlowell,goal,null,null
2010-12-19 08:00,null,null,belarus,goal,null,null
2010-12-19 09:00,null,null,garner,goal,null,null
2010-12-19 09:00,null,null,garner,goal,null,null
2010-12-19 09:00,null,null,garner,goal,null,null
2010-12-19 09:00,null,null,garner,goal,null,null
2010-12-19 09:00,null,null,garner,goal,null,null
2010-12-19 09:00,null,null,garner,goal,null,null
2010-12-19 09:00,null,null,cashtown,goal,null,null
2010-12-19 09:00,null,null,cashtown,goal,null,null
2010-12-19 09:00,null,null,cashtown,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,belarus,goal,null,null
2010-12-05 08:00,null,null,garner,goal,null,null
2010-12-05 08:00,null,null,garner,goal,null,null
2010-12-05 09:00,null,null,cashtown,goal,null,null
2010-12-05 09:00,null,null,cashtown,goal,null,null
2010-12-05 09:00,null,null,cashtown,goal,null,null
2010-12-05 09:00,null,null,cashtown,goal,null,null
2010-12-05 09:00,null,null,cashtown,goal,null,null
2010-12-05 09:00,null,null,newlowell,goal,null,null
2010-12-05 09:00,null,null,newlowell,goal,null,null
2010-12-05 09:00,null,null,newlowell,goal,null,null
2011-01-16 08:00,null,null,newlowell,goal,null,null
2011-01-16 08:00,null,null,newlowell,goal,null,null
2011-01-16 08:00,null,null,newlowell,goal,null,null
2011-01-16 08:00,null,null,newlowell,goal,null,null
2011-01-16 08:00,null,null,newlowell,goal,null,null
2011-01-16 08:00,null,null,newlowell,goal,null,null
2011-01-16 08:00,null,null,cashtown,goal,null,null
2011-01-16 08:00,null,null,cashtown,goal,null,null
2011-01-16 08:00,null,null,cashtown,goal,null,null
2011-01-16 09:00,null,null,belarus,goal,null,null
2011-01-16 09:00,null,null,belarus,goal,null,null
2011-01-16 09:00,null,null,belarus,goal,null,null
2011-01-16 09:00,null,null,belarus,goal,null,null
2011-01-16 09:00,null,null,belarus,goal,null,null
2011-01-16 09:00,null,null,belarus,goal,null,null
2011-01-16 09:00,null,null,garner,goal,null,null
2011-01-16 09:00,null,null,garner,goal,null,null
2011-01-16 09:00,null,null,garner,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,newlowell,goal,null,null
2011-01-02 08:00,null,null,garner,goal,null,null
2011-01-02 08:00,null,null,garner,goal,null,null
2011-01-02 08:00,null,null,garner,goal,null,null
2011-01-02 08:00,null,null,garner,goal,null,null
2011-01-02 08:00,null,null,garner,goal,null,null
2011-01-02 08:00,null,null,garner,goal,null,null
2011-01-02 09:00,null,null,cashtown,goal,null,null
2011-01-02 09:00,null,null,cashtown,goal,null,null
2011-01-02 09:00,null,null,cashtown,goal,null,null
2011-01-02 09:00,null,null,cashtown,goal,null,null
2011-01-02 09:00,null,null,cashtown,goal,null,null
2011-01-02 09:00,null,null,belarus,goal,null,null
2011-01-02 09:00,null,null,belarus,goal,null,null
2011-01-02 09:00,null,null,belarus,goal,null,null
2011-01-23 08:00,null,null,cashtown,goal,null,null
2011-01-23 08:00,null,null,cashtown,goal,null,null
2011-01-23 08:00,null,null,cashtown,goal,null,null
2011-01-23 08:00,null,null,cashtown,goal,null,null
2011-01-23 08:00,null,null,garner,goal,null,null
2011-01-23 09:00,null,null,belarus,goal,null,null
2011-01-23 09:00,null,null,belarus,goal,null,null
2011-01-23 09:00,null,null,belarus,goal,null,null
2011-01-23 09:00,null,null,belarus,goal,null,null
2011-01-23 09:00,null,null,belarus,goal,null,null
2011-01-23 09:00,null,null,belarus,goal,null,null
2011-01-23 09:00,null,null,belarus,goal,null,null
2011-01-23 09:00,null,null,newlowell,goal,null,null
2011-01-23 09:00,null,null,newlowell,goal,null,null
2011-01-23 09:00,null,null,newlowell,goal,null,null
2011-01-30 08:00,null,null,newlowell,goal,null,null
2011-01-30 08:00,null,null,newlowell,goal,null,null
2011-01-30 08:00,null,null,newlowell,goal,null,null
2011-01-30 08:00,null,null,garner,goal,null,null
2011-01-30 08:00,null,null,garner,goal,null,null
2011-01-30 09:00,null,null,cashtown,goal,null,null
2011-01-30 09:00,null,null,cashtown,goal,null,null
2011-01-30 09:00,null,null,cashtown,goal,null,null
2011-01-30 09:00,null,null,cashtown,goal,null,null
2011-01-30 09:00,null,null,cashtown,goal,null,null
2011-01-30 09:00,null,null,cashtown,goal,null,null
2011-01-30 09:00,null,null,belarus,goal,null,null
2011-01-30 09:00,null,null,belarus,goal,null,null
2011-01-30 09:00,null,null,belarus,goal,null,null
2011-01-30 09:00,null,null,belarus,goal,null,null
2011-01-30 09:00,null,null,belarus,goal,null,null
2011-01-09 08:00,null,null,belarus,goal,null,null
2011-01-09 08:00,null,null,belarus,goal,null,null
2011-01-09 08:00,null,null,belarus,goal,null,null
2011-01-09 08:00,null,null,belarus,goal,null,null
2011-01-09 08:00,null,null,belarus,goal,null,null
2011-01-09 08:00,null,null,belarus,goal,null,null
2011-01-09 08:00,null,null,cashtown,goal,null,null
2011-01-09 08:00,null,null,cashtown,goal,null,null
2011-01-09 08:00,null,null,cashtown,goal,null,null
2011-01-09 08:00,null,null,cashtown,goal,null,null
2011-01-09 09:00,null,null,newlowell,goal,null,null
2011-01-09 09:00,null,null,newlowell,goal,null,null
2011-01-09 09:00,null,null,newlowell,goal,null,null
2011-01-09 09:00,null,null,newlowell,goal,null,null
2011-01-09 09:00,null,null,newlowell,goal,null,null
2011-01-09 09:00,null,null,newlowell,goal,null,null
2011-01-09 09:00,null,null,newlowell,goal,null,null
2011-01-09 09:00,null,null,garner,goal,null,null
2011-01-09 09:00,null,null,garner,goal,null,null
2011-01-09 09:00,null,null,garner,goal,null,null
2011-01-09 09:00,null,null,garner,goal,null,null
2011-01-09 09:00,null,null,garner,goal,null,null
2011-01-09 09:00,null,null,garner,goal,null,null
2011-02-13 08:00,null,null,garner,goal,null,null
2011-02-13 08:00,null,null,garner,goal,null,null
2011-02-13 08:00,null,null,garner,goal,null,null
2011-02-13 08:00,null,null,garner,goal,null,null
2011-02-13 08:00,null,null,garner,goal,null,null
2011-02-13 08:00,null,null,garner,goal,null,null
2011-02-13 08:00,null,null,belarus,goal,null,null
2011-02-13 08:00,null,null,belarus,goal,null,null
2011-02-13 08:00,null,null,belarus,goal,null,null
2011-02-13 08:00,null,null,belarus,goal,null,null
2011-02-13 08:00,null,null,belarus,goal,null,null
2011-02-13 09:00,null,null,newlowell,goal,null,null
2011-02-13 09:00,null,null,newlowell,goal,null,null
2011-02-13 09:00,null,null,newlowell,goal,null,null
2011-02-13 09:00,null,null,newlowell,goal,null,null
2011-02-13 09:00,null,null,newlowell,goal,null,null
2011-02-13 09:00,null,null,cashtown,goal,null,null
2011-02-13 09:00,null,null,cashtown,goal,null,null
2011-02-13 09:00,null,null,cashtown,goal,null,null
2011-02-20 08:00,null,null,garner,goal,null,null
2011-02-20 08:00,null,null,garner,goal,null,null
2011-02-20 08:00,null,null,garner,goal,null,null
2011-02-20 08:00,null,null,garner,goal,null,null
2011-02-20 08:00,null,null,garner,goal,null,null
2011-02-20 08:00,null,null,cashtown,goal,null,null
2011-02-20 08:00,null,null,cashtown,goal,null,null
2011-02-20 08:00,null,null,cashtown,goal,null,null
2011-02-20 08:00,null,null,cashtown,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,belarus,goal,null,null
2011-02-20 09:00,null,null,newlowell,goal,null,null
2011-02-20 09:00,null,null,newlowell,goal,null,null
2011-02-27 08:00,null,null,cashtown,goal,null,null
2011-02-27 08:00,null,null,cashtown,goal,null,null
2011-02-27 08:00,null,null,cashtown,goal,null,null
2011-02-27 08:00,null,null,cashtown,goal,null,null
2011-02-27 08:00,null,null,cashtown,goal,null,null
2011-02-27 08:00,null,null,cashtown,goal,null,null
2011-02-27 08:00,null,null,belarus,goal,null,null
2011-02-27 08:00,null,null,belarus,goal,null,null
2011-02-27 08:00,null,null,belarus,goal,null,null
2011-02-27 08:00,null,null,belarus,goal,null,null
2011-02-27 08:00,null,null,belarus,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,garner,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-02-27 09:00,null,null,newlowell,goal,null,null
2011-03-13 08:00,null,null,belarus,goal,null,null
2011-03-13 08:00,null,null,belarus,goal,null,null
2011-03-13 08:00,null,null,belarus,goal,null,null
2011-03-13 08:00,null,null,garner,goal,null,null
2011-03-13 09:00,null,null,cashtown,goal,null,null
2011-03-13 09:00,null,null,cashtown,goal,null,null
2011-03-13 09:00,null,null,cashtown,goal,null,null
2011-03-13 09:00,null,null,cashtown,goal,null,null
2011-03-13 09:00,null,null,cashtown,goal,null,null
2011-03-13 09:00,null,null,newlowell,goal,null,null
2011-03-13 09:00,null,null,newlowell,goal,null,null
2011-03-13 09:00,null,null,newlowell,goal,null,null
2011-03-13 09:00,null,null,newlowell,goal,null,null
2011-03-13 09:00,null,null,newlowell,goal,null,null
2011-03-20 08:00,null,null,cashtown,goal,null,null
2011-03-20 08:00,null,null,cashtown,goal,null,null
2011-03-20 08:00,null,null,cashtown,goal,null,null
2011-03-20 08:00,null,null,cashtown,goal,null,null
2011-03-20 08:00,null,null,cashtown,goal,null,null
2011-03-20 08:00,null,null,garner,goal,null,null
2011-03-20 09:00,null,null,newlowell,goal,null,null
2011-03-20 09:00,null,null,newlowell,goal,null,null
2011-03-20 09:00,null,null,newlowell,goal,null,null
2011-03-20 09:00,null,null,newlowell,goal,null,null
2011-03-20 09:00,null,null,newlowell,goal,null,null
2011-03-20 09:00,null,null,newlowell,goal,null,null
2011-03-20 09:00,null,null,belarus,goal,null,null
2011-03-20 09:00,null,null,belarus,goal,null,null
2011-03-20 09:00,null,null,belarus,goal,null,null
2011-03-20 09:00,null,null,belarus,goal,null,null
2011-03-20 09:00,null,null,belarus,goal,null,null
2011-03-27 08:00,null,null,garner,goal,null,null
2011-03-27 08:00,null,null,garner,goal,null,null
2011-03-27 08:00,null,null,garner,goal,null,null
2011-03-27 08:00,null,null,garner,goal,null,null
2011-03-27 08:00,null,null,garner,goal,null,null
2011-03-27 08:00,null,null,garner,goal,null,null
2011-03-27 08:00,null,null,belarus,goal,null,null
2011-03-27 08:00,null,null,belarus,goal,null,null
2011-03-27 09:00,null,null,cashtown,goal,null,null
2011-03-27 09:00,null,null,cashtown,goal,null,null
2011-03-27 09:00,null,null,cashtown,goal,null,null
2011-03-27 09:00,null,null,newlowell,goal,null,null
2011-03-06 08:00,null,null,belarus,goal,null,null
2011-03-06 08:00,null,null,belarus,goal,null,null
2011-03-06 08:00,null,null,belarus,goal,null,null
2011-03-06 08:00,null,null,belarus,goal,null,null
2011-03-06 08:00,null,null,belarus,goal,null,null
2011-03-06 08:00,null,null,belarus,goal,null,null
2011-03-06 08:00,null,null,newlowell,goal,null,null
2011-03-06 08:00,null,null,newlowell,goal,null,null
2011-03-06 08:00,null,null,newlowell,goal,null,null
2011-03-06 09:00,null,null,cashtown,goal,null,null
2011-03-06 09:00,null,null,cashtown,goal,null,null
2011-03-06 09:00,null,null,cashtown,goal,null,null
2011-03-06 09:00,null,null,cashtown,goal,null,null
2011-03-06 09:00,null,null,cashtown,goal,null,null
2011-03-06 09:00,null,null,cashtown,goal,null,null
2011-03-06 09:00,null,null,garner,goal,null,null
2011-03-06 09:00,null,null,garner,goal,null,null
2011-10-16 07:00,null,null,belarus,goal,null,null
2011-10-16 07:00,null,null,belarus,goal,null,null
2011-10-16 07:00,null,null,belarus,goal,null,null
2011-10-16 07:00,null,null,belarus,goal,null,null
2011-10-16 07:00,null,null,belarus,goal,null,null
2011-10-16 07:00,null,null,belarus,goal,null,null
2011-10-16 07:00,null,null,newlowell,goal,null,null
2011-10-16 07:00,null,null,newlowell,goal,null,null
2011-10-16 07:00,null,null,newlowell,goal,null,null
2011-10-16 07:00,null,null,newlowell,goal,null,null
2011-10-16 07:00,null,null,newlowell,goal,null,null
2011-10-16 07:00,null,null,newlowell,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,garner,goal,null,null
2011-10-16 08:00,null,null,coatescreek,goal,null,null
2011-10-16 08:00,null,null,coatescreek,goal,null,null
2011-10-16 08:00,null,null,coatescreek,goal,null,null
2011-10-16 09:00,null,null,stayner,goal,null,null
2011-10-16 09:00,null,null,stayner,goal,null,null
2011-10-16 09:00,null,null,stayner,goal,null,null
2011-10-16 09:00,null,null,stayner,goal,null,null
2011-10-16 09:00,null,null,stayner,goal,null,null
2011-10-16 09:00,null,null,cashtown,goal,null,null
2011-10-16 09:00,null,null,cashtown,goal,null,null
2011-10-16 09:00,null,null,cashtown,goal,null,null
2011-10-16 09:00,null,null,cashtown,goal,null,null
2011-10-16 09:00,null,null,cashtown,goal,null,null
2011-10-16 09:00,null,null,cashtown,goal,null,null
2011-10-23 07:00,null,null,coatescreek,goal,null,null
2011-10-23 07:00,null,null,coatescreek,goal,null,null
2011-10-23 07:00,null,null,coatescreek,goal,null,null
2011-10-23 07:00,null,null,cashtown,goal,null,null
2011-10-23 07:00,null,null,cashtown,goal,null,null
2011-10-23 08:00,null,null,belarus,goal,null,null
2011-10-23 08:00,null,null,belarus,goal,null,null
2011-10-23 08:00,null,null,belarus,goal,null,null
2011-10-23 08:00,null,null,garner,goal,null,null
2011-10-23 08:00,null,null,garner,goal,null,null
2011-10-23 08:00,null,null,garner,goal,null,null
2011-10-23 08:00,null,null,garner,goal,null,null
2011-10-23 09:00,null,null,newlowell,goal,null,null
2011-10-23 09:00,null,null,newlowell,goal,null,null
2011-10-23 09:00,null,null,stayner,goal,null,null
2011-10-30 07:00,null,null,newlowell,goal,null,null
2011-10-30 07:00,null,null,newlowell,goal,null,null
2011-10-30 07:00,null,null,newlowell,goal,null,null
2011-10-30 07:00,null,null,newlowell,goal,null,null
2011-10-30 07:00,null,null,newlowell,goal,null,null
2011-10-30 07:00,null,null,newlowell,goal,null,null
2011-10-30 07:00,null,null,cashtown,goal,null,null
2011-10-30 08:00,null,null,garner,goal,null,null
2011-10-30 08:00,null,null,garner,goal,null,null
2011-10-30 08:00,null,null,garner,goal,null,null
2011-10-30 08:00,null,null,stayner,goal,null,null
2011-10-30 08:00,null,null,stayner,goal,null,null
2011-10-30 08:00,null,null,stayner,goal,null,null
2011-10-30 08:00,null,null,stayner,goal,null,null
2011-10-30 09:00,null,null,belarus,goal,null,null
2011-10-30 09:00,null,null,belarus,goal,null,null
2011-10-30 09:00,null,null,belarus,goal,null,null
2011-10-30 09:00,null,null,belarus,goal,null,null
2011-10-30 09:00,null,null,belarus,goal,null,null
2011-10-30 09:00,null,null,coatescreek,goal,null,null
2011-10-30 09:00,null,null,coatescreek,goal,null,null
2011-11-13 07:00,null,null,coatescreek,goal,null,null
2011-11-13 07:00,null,null,stayner,goal,null,null
2011-11-13 07:00,null,null,stayner,goal,null,null
2011-11-13 07:00,null,null,stayner,goal,null,null
2011-11-13 07:00,null,null,stayner,goal,null,null
2011-11-13 07:00,null,null,stayner,goal,null,null
2011-11-13 07:00,null,null,stayner,goal,null,null
2011-11-13 07:00,null,null,stayner,goal,null,null
2011-11-13 08:00,null,null,belarus,goal,null,null
2011-11-13 08:00,null,null,belarus,goal,null,null
2011-11-13 08:00,null,null,cashtown,goal,null,null
2011-11-13 08:00,null,null,cashtown,goal,null,null
2011-11-13 08:00,null,null,cashtown,goal,null,null
2011-11-13 08:00,null,null,cashtown,goal,null,null
2011-11-13 08:00,null,null,cashtown,goal,null,null
2011-11-13 09:00,null,null,newlowell,goal,null,null
2011-11-13 09:00,null,null,newlowell,goal,null,null
2011-11-13 09:00,null,null,newlowell,goal,null,null
2011-11-13 09:00,null,null,garner,goal,null,null
2011-11-13 09:00,null,null,garner,goal,null,null
2011-11-13 09:00,null,null,garner,goal,null,null
2011-11-20 07:00,null,null,garner,goal,null,null
2011-11-20 07:00,null,null,garner,goal,null,null
2011-11-20 07:00,null,null,garner,goal,null,null
2011-11-20 07:00,null,null,garner,goal,null,null
2011-11-20 07:00,null,null,coatescreek,goal,null,null
2011-11-20 07:00,null,null,coatescreek,goal,null,null
2011-11-20 07:00,null,null,coatescreek,goal,null,null
2011-11-20 07:00,null,null,coatescreek,goal,null,null
2011-11-20 08:00,null,null,stayner,goal,null,null
2011-11-20 08:00,null,null,stayner,goal,null,null
2011-11-20 08:00,null,null,stayner,goal,null,null
2011-11-20 08:00,null,null,stayner,goal,null,null
2011-11-20 08:00,null,null,stayner,goal,null,null
2011-11-20 08:00,null,null,stayner,goal,null,null
2011-11-20 08:00,null,null,cashtown,goal,null,null
2011-11-20 08:00,null,null,cashtown,goal,null,null
2011-11-20 09:00,null,null,belarus,goal,null,null
2011-11-20 09:00,null,null,belarus,goal,null,null
2011-11-20 09:00,null,null,belarus,goal,null,null
2011-11-20 09:00,null,null,belarus,goal,null,null
2011-11-20 09:00,null,null,newlowell,goal,null,null
2011-11-20 09:00,null,null,newlowell,goal,null,null
2011-11-27 07:00,null,null,belarus,goal,null,null
2011-11-27 07:00,null,null,belarus,goal,null,null
2011-11-27 07:00,null,null,garner,goal,null,null
2011-11-27 07:00,null,null,garner,goal,null,null
