period,time,team,type,player,assist,date
null,null,belarus,goal,null,null,18-Jan-2015 08:00:00
null,null,stayner,goal,null,null,18-Jan-2015 08:00:00
null,null,stayner,goal,null,null,18-Jan-2015 08:00:00
null,null,stayner,goal,null,null,18-Jan-2015 08:00:00
null,null,newlowell,goal,null,null,18-Jan-2015 09:00:00
null,null,coatescreek,goal,null,null,18-Jan-2015 09:00:00
null,null,coatescreek,goal,null,null,18-Jan-2015 09:00:00
null,null,coatescreek,goal,null,null,18-Jan-2015 09:00:00
null,null,newlowell,goal,null,null,25-Jan-2015 07:00:00
null,null,newlowell,goal,null,null,25-Jan-2015 07:00:00
null,null,garner,goal,null,null,25-Jan-2015 07:00:00
null,null,garner,goal,null,null,25-Jan-2015 07:00:00
null,null,garner,goal,null,null,25-Jan-2015 07:00:00
null,null,garner,goal,null,null,25-Jan-2015 07:00:00
null,null,garner,goal,null,null,25-Jan-2015 07:00:00
null,null,coatescreek,goal,null,null,25-Jan-2015 08:00:00
null,null,coatescreek,goal,null,null,25-Jan-2015 08:00:00
null,null,coatescreek,goal,null,null,25-Jan-2015 08:00:00
null,null,stayner,goal,null,null,25-Jan-2015 08:00:00
null,null,stayner,goal,null,null,25-Jan-2015 08:00:00
null,null,stayner,goal,null,null,25-Jan-2015 08:00:00
null,null,belarus,goal,null,null,25-Jan-2015 09:00:00
null,null,belarus,goal,null,null,25-Jan-2015 09:00:00
null,null,belarus,goal,null,null,25-Jan-2015 09:00:00
null,null,cashtown,null,null,null,25-Jan-2015 09:00:00
null,null,newlowell,goal,null,null,04-Jan-2015 07:00:00
null,null,newlowell,goal,null,null,04-Jan-2015 07:00:00
null,null,newlowell,goal,null,null,04-Jan-2015 07:00:00
null,null,stayner,goal,null,null,04-Jan-2015 07:00:00
null,null,coatescreek,goal,null,null,04-Jan-2015 08:00:00
null,null,coatescreek,goal,null,null,04-Jan-2015 08:00:00
null,null,coatescreek,goal,null,null,04-Jan-2015 08:00:00
null,null,coatescreek,goal,null,null,04-Jan-2015 08:00:00
null,null,cashtown,null,null,null,04-Jan-2015 08:00:00
null,null,belarus,goal,null,null,04-Jan-2015 09:00:00
null,null,belarus,goal,null,null,04-Jan-2015 09:00:00
null,null,belarus,goal,null,null,04-Jan-2015 09:00:00
null,null,garner,goal,null,null,04-Jan-2015 09:00:00
null,null,garner,goal,null,null,04-Jan-2015 09:00:00
null,null,garner,goal,null,null,04-Jan-2015 09:00:00
null,null,garner,goal,null,null,04-Jan-2015 09:00:00
null,null,garner,goal,null,null,04-Jan-2015 09:00:00
null,null,garner,goal,null,null,04-Jan-2015 09:00:00
null,null,stayner,goal,null,null,15-Feb-2015 07:00:00
null,null,stayner,goal,null,null,15-Feb-2015 07:00:00
null,null,stayner,goal,null,null,15-Feb-2015 07:00:00
null,null,stayner,goal,null,null,15-Feb-2015 07:00:00
null,null,belarus,goal,null,null,15-Feb-2015 07:00:00
null,null,coatescreek,goal,null,null,15-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,15-Feb-2015 08:00:00
null,null,newlowell,goal,null,null,15-Feb-2015 08:00:00
null,null,newlowell,goal,null,null,15-Feb-2015 08:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,15-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,15-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,15-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,15-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,15-Feb-2015 09:00:00
null,null,garner,goal,null,null,22-Feb-2015 07:00:00
null,null,garner,goal,null,null,22-Feb-2015 07:00:00
null,null,garner,goal,null,null,22-Feb-2015 07:00:00
null,null,garner,goal,null,null,22-Feb-2015 07:00:00
null,null,garner,goal,null,null,22-Feb-2015 07:00:00
null,null,stayner,goal,null,null,22-Feb-2015 07:00:00
null,null,stayner,goal,null,null,22-Feb-2015 07:00:00
null,null,coatescreek,goal,null,null,22-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Feb-2015 08:00:00
null,null,belarus,goal,null,null,22-Feb-2015 08:00:00
null,null,belarus,goal,null,null,22-Feb-2015 08:00:00
null,null,belarus,goal,null,null,22-Feb-2015 08:00:00
null,null,belarus,goal,null,null,22-Feb-2015 08:00:00
null,null,belarus,goal,null,null,22-Feb-2015 08:00:00
null,null,cashtown,goal,null,null,22-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,22-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,22-Feb-2015 09:00:00
null,null,newlowell,goal,null,null,22-Feb-2015 09:00:00
null,null,belarus,goal,null,null,08-Feb-2015 07:00:00
null,null,belarus,goal,null,null,08-Feb-2015 07:00:00
null,null,belarus,goal,null,null,08-Feb-2015 07:00:00
null,null,belarus,goal,null,null,08-Feb-2015 07:00:00
null,null,belarus,goal,null,null,08-Feb-2015 07:00:00
null,null,belarus,goal,null,null,08-Feb-2015 07:00:00
null,null,newlowell,goal,null,null,08-Feb-2015 07:00:00
null,null,newlowell,goal,null,null,08-Feb-2015 07:00:00
null,null,garner,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Feb-2015 08:00:00
null,null,stayner,goal,null,null,08-Feb-2015 09:00:00
null,null,stayner,goal,null,null,08-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,08-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,08-Feb-2015 09:00:00
null,null,cashtown,goal,null,null,08-Feb-2015 09:00:00
null,null,garner,goal,null,null,01-Mar-2015 07:00:00
null,null,garner,goal,null,null,01-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,01-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,01-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,01-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,01-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,01-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,01-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,01-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,01-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,01-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,01-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,01-Mar-2015 08:00:00
null,null,stayner,goal,null,null,01-Mar-2015 08:00:00
null,null,stayner,goal,null,null,01-Mar-2015 08:00:00
null,null,stayner,goal,null,null,01-Mar-2015 08:00:00
null,null,cashtown,null,null,null,01-Mar-2015 09:00:00
null,null,belarus,goal,null,null,01-Mar-2015 09:00:00
null,null,belarus,goal,null,null,01-Mar-2015 09:00:00
null,null,belarus,goal,null,null,01-Mar-2015 09:00:00
null,null,belarus,goal,null,null,01-Mar-2015 09:00:00
null,null,belarus,goal,null,null,01-Mar-2015 09:00:00
null,null,belarus,goal,null,null,15-Mar-2015 07:00:00
null,null,belarus,goal,null,null,15-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,15-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,15-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,15-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,15-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,15-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,15-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,15-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,15-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,garner,goal,null,null,15-Mar-2015 08:00:00
null,null,cashtown,goal,null,null,15-Mar-2015 09:00:00
null,null,cashtown,goal,null,null,15-Mar-2015 09:00:00
null,null,cashtown,goal,null,null,15-Mar-2015 09:00:00
null,null,cashtown,goal,null,null,15-Mar-2015 09:00:00
null,null,stayner,goal,null,null,15-Mar-2015 09:00:00
null,null,stayner,goal,null,null,15-Mar-2015 09:00:00
null,null,stayner,goal,null,null,15-Mar-2015 09:00:00
null,null,stayner,goal,null,null,15-Mar-2015 09:00:00
null,null,stayner,goal,null,null,15-Mar-2015 09:00:00
null,null,stayner,goal,null,null,15-Mar-2015 09:00:00
null,null,newlowell,goal,null,null,22-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,22-Mar-2015 07:00:00
null,null,newlowell,goal,null,null,22-Mar-2015 07:00:00
null,null,stayner,goal,null,null,22-Mar-2015 07:00:00
null,null,stayner,goal,null,null,22-Mar-2015 07:00:00
null,null,stayner,goal,null,null,22-Mar-2015 07:00:00
null,null,stayner,goal,null,null,22-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,22-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Mar-2015 08:00:00
null,null,garner,goal,null,null,22-Mar-2015 08:00:00
null,null,garner,goal,null,null,22-Mar-2015 08:00:00
null,null,garner,goal,null,null,22-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,29-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Mar-2015 07:00:00
null,null,stayner,goal,null,null,29-Mar-2015 07:00:00
null,null,garner,goal,null,null,08-Mar-2015 07:00:00
null,null,garner,goal,null,null,08-Mar-2015 07:00:00
null,null,garner,goal,null,null,08-Mar-2015 07:00:00
null,null,belarus,goal,null,null,08-Mar-2015 07:00:00
null,null,belarus,goal,null,null,08-Mar-2015 07:00:00
null,null,belarus,goal,null,null,08-Mar-2015 07:00:00
null,null,belarus,goal,null,null,08-Mar-2015 07:00:00
null,null,belarus,goal,null,null,08-Mar-2015 07:00:00
null,null,belarus,goal,null,null,08-Mar-2015 07:00:00
null,null,coatescreek,goal,null,null,08-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Mar-2015 08:00:00
null,null,coatescreek,goal,null,null,08-Mar-2015 08:00:00
null,null,cashtown,goal,null,null,08-Mar-2015 08:00:00
null,null,cashtown,goal,null,null,08-Mar-2015 08:00:00
null,null,cashtown,goal,null,null,08-Mar-2015 08:00:00
null,null,stayner,goal,null,null,08-Mar-2015 09:00:00
null,null,stayner,goal,null,null,08-Mar-2015 09:00:00
null,null,stayner,goal,null,null,08-Mar-2015 09:00:00
null,null,newlowell,goal,null,null,08-Mar-2015 09:00:00
null,null,newlowell,goal,null,null,08-Mar-2015 09:00:00
null,null,newlowell,goal,null,null,08-Mar-2015 09:00:00
null,null,newlowell,goal,null,null,08-Mar-2015 09:00:00
null,null,newlowell,goal,null,null,08-Mar-2015 09:00:00
null,null,coatescreek,goal,null,null,18-Oct-2015 07:00:00
null,null,coatescreek,goal,null,null,18-Oct-2015 07:00:00
null,null,coatescreek,goal,null,null,18-Oct-2015 07:00:00
null,null,coatescreek,goal,null,null,18-Oct-2015 07:00:00
null,null,newlowell,goal,null,null,18-Oct-2015 07:00:00
null,null,newlowell,goal,null,null,18-Oct-2015 07:00:00
null,null,newlowell,goal,null,null,18-Oct-2015 07:00:00
null,null,newlowell,goal,null,null,18-Oct-2015 07:00:00
null,null,newlowell,goal,null,null,18-Oct-2015 07:00:00
null,null,newlowell,goal,null,null,18-Oct-2015 07:00:00
null,null,newlowell,goal,null,null,18-Oct-2015 07:00:00
null,null,herbtown,goal,null,null,18-Oct-2015 08:00:00
null,null,herbtown,goal,null,null,18-Oct-2015 08:00:00
null,null,herbtown,goal,null,null,18-Oct-2015 08:00:00
null,null,belarus,null,null,null,18-Oct-2015 08:00:00
null,null,stayner,goal,null,null,18-Oct-2015 09:00:00
null,null,stayner,goal,null,null,18-Oct-2015 09:00:00
null,null,cashtown,goal,null,null,18-Oct-2015 09:00:00
null,null,cashtown,goal,null,null,18-Oct-2015 09:00:00
null,null,cashtown,goal,null,null,18-Oct-2015 09:00:00
null,null,cashtown,goal,null,null,18-Oct-2015 09:00:00
null,null,belarus,goal,null,null,27-Oct-2015 07:00:00
null,null,belarus,goal,null,null,27-Oct-2015 07:00:00
null,null,belarus,goal,null,null,27-Oct-2015 07:00:00
null,null,cashtown,goal,null,null,27-Oct-2015 07:00:00
null,null,cashtown,goal,null,null,27-Oct-2015 07:00:00
null,null,cashtown,goal,null,null,27-Oct-2015 07:00:00
null,null,coatescreek,goal,null,null,27-Oct-2015 08:00:00
null,null,coatescreek,goal,null,null,27-Oct-2015 08:00:00
null,null,coatescreek,goal,null,null,27-Oct-2015 08:00:00
null,null,coatescreek,goal,null,null,27-Oct-2015 08:00:00
null,null,coatescreek,goal,null,null,27-Oct-2015 08:00:00
null,null,herbtown,goal,null,null,27-Oct-2015 08:00:00
null,null,herbtown,goal,null,null,27-Oct-2015 08:00:00
null,null,newlowell,goal,null,null,27-Oct-2015 09:00:00
null,null,newlowell,goal,null,null,27-Oct-2015 09:00:00
null,null,newlowell,goal,null,null,27-Oct-2015 09:00:00
null,null,stayner,goal,null,null,27-Oct-2015 09:00:00
null,null,stayner,goal,null,null,27-Oct-2015 09:00:00
null,null,stayner,goal,null,null,27-Oct-2015 09:00:00
null,null,newlowell,goal,null,null,01-Nov-2015 07:00:00
null,null,newlowell,goal,null,null,01-Nov-2015 07:00:00
null,null,newlowell,goal,null,null,01-Nov-2015 07:00:00
null,null,cashtown,goal,null,null,01-Nov-2015 07:00:00
null,null,cashtown,goal,null,null,01-Nov-2015 07:00:00
null,null,cashtown,goal,null,null,01-Nov-2015 07:00:00
null,null,cashtown,goal,null,null,01-Nov-2015 07:00:00
null,null,cashtown,goal,null,null,01-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,01-Nov-2015 08:00:00
null,null,herbtown,goal,null,null,01-Nov-2015 08:00:00
null,null,herbtown,goal,null,null,01-Nov-2015 08:00:00
null,null,herbtown,goal,null,null,01-Nov-2015 08:00:00
null,null,stayner,goal,null,null,01-Nov-2015 08:00:00
null,null,stayner,goal,null,null,01-Nov-2015 08:00:00
null,null,coatescreek,goal,null,null,01-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,01-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,01-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,01-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,01-Nov-2015 09:00:00
null,null,belarus,goal,null,null,01-Nov-2015 09:00:00
null,null,belarus,goal,null,null,01-Nov-2015 09:00:00
null,null,belarus,goal,null,null,15-Nov-2015 07:00:00
null,null,stayner,goal,null,null,15-Nov-2015 07:00:00
null,null,coatescreek,goal,null,null,15-Nov-2015 08:00:00
null,null,coatescreek,goal,null,null,15-Nov-2015 08:00:00
null,null,coatescreek,goal,null,null,15-Nov-2015 08:00:00
null,null,coatescreek,goal,null,null,15-Nov-2015 08:00:00
null,null,coatescreek,goal,null,null,15-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,15-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,15-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,15-Nov-2015 08:00:00
null,null,newlowell,goal,null,null,15-Nov-2015 09:00:00
null,null,newlowell,goal,null,null,15-Nov-2015 09:00:00
null,null,newlowell,goal,null,null,15-Nov-2015 09:00:00
null,null,herbtown,goal,null,null,15-Nov-2015 09:00:00
null,null,herbtown,goal,null,null,22-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,22-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,belarus,goal,null,null,22-Nov-2015 07:00:00
null,null,stayner,goal,null,null,22-Nov-2015 08:00:00
null,null,stayner,goal,null,null,22-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,22-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,22-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,22-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,22-Nov-2015 08:00:00
null,null,cashtown,goal,null,null,22-Nov-2015 08:00:00
null,null,coatescreek,goal,null,null,22-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,22-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,22-Nov-2015 09:00:00
null,null,newlowell,goal,null,null,22-Nov-2015 09:00:00
null,null,newlowell,goal,null,null,22-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,29-Nov-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Nov-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Nov-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Nov-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Nov-2015 07:00:00
null,null,coatescreek,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,herbtown,goal,null,null,29-Nov-2015 07:00:00
null,null,newlowell,goal,null,null,29-Nov-2015 08:00:00
null,null,newlowell,goal,null,null,29-Nov-2015 08:00:00
null,null,newlowell,goal,null,null,29-Nov-2015 08:00:00
null,null,newlowell,goal,null,null,29-Nov-2015 08:00:00
null,null,stayner,goal,null,null,29-Nov-2015 08:00:00
null,null,belarus,goal,null,null,29-Nov-2015 09:00:00
null,null,belarus,goal,null,null,29-Nov-2015 09:00:00
null,null,belarus,goal,null,null,29-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,29-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,29-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,29-Nov-2015 09:00:00
null,null,coatescreek,goal,null,null,08-Nov-2015 07:00:00
null,null,coatescreek,goal,null,null,08-Nov-2015 07:00:00
null,null,stayner,goal,null,null,08-Nov-2015 07:00:00
null,null,stayner,goal,null,null,08-Nov-2015 07:00:00
null,null,newlowell,goal,null,null,08-Nov-2015 08:00:00
null,null,newlowell,goal,null,null,08-Nov-2015 08:00:00
null,null,newlowell,goal,null,null,08-Nov-2015 08:00:00
null,null,newlowell,goal,null,null,08-Nov-2015 08:00:00
null,null,belarus,goal,null,null,08-Nov-2015 08:00:00
null,null,herbtown,goal,null,null,08-Nov-2015 09:00:00
null,null,herbtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,cashtown,goal,null,null,08-Nov-2015 09:00:00
null,null,newlowell,goal,null,null,13-Dec-2015 07:00:00
null,null,newlowell,goal,null,null,13-Dec-2015 07:00:00
null,null,newlowell,goal,null,null,13-Dec-2015 07:00:00
null,null,newlowell,goal,null,null,13-Dec-2015 07:00:00
null,null,belarus,null,null,null,13-Dec-2015 07:00:00
null,null,herbtown,goal,null,null,13-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,13-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,13-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,13-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,13-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,13-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,13-Dec-2015 08:00:00
null,null,cashtown,goal,null,null,13-Dec-2015 08:00:00
null,null,cashtown,goal,null,null,13-Dec-2015 08:00:00
null,null,cashtown,goal,null,null,13-Dec-2015 08:00:00
null,null,cashtown,goal,null,null,13-Dec-2015 08:00:00
null,null,coatescreek,goal,null,null,13-Dec-2015 09:00:00
null,null,stayner,goal,null,null,13-Dec-2015 09:00:00
null,null,stayner,goal,null,null,13-Dec-2015 09:00:00
null,null,stayner,goal,null,null,13-Dec-2015 09:00:00
null,null,stayner,goal,null,null,13-Dec-2015 09:00:00
null,null,coatescreek,goal,null,null,20-Dec-2015 07:00:00
null,null,coatescreek,goal,null,null,20-Dec-2015 07:00:00
null,null,coatescreek,goal,null,null,20-Dec-2015 07:00:00
null,null,coatescreek,goal,null,null,20-Dec-2015 07:00:00
null,null,coatescreek,goal,null,null,20-Dec-2015 07:00:00
null,null,cashtown,null,null,null,20-Dec-2015 07:00:00
null,null,newlowell,goal,null,null,20-Dec-2015 08:00:00
null,null,newlowell,goal,null,null,20-Dec-2015 08:00:00
null,null,newlowell,goal,null,null,20-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,20-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,20-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,20-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,20-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,20-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,20-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,20-Dec-2015 08:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,belarus,goal,null,null,20-Dec-2015 09:00:00
null,null,stayner,goal,null,null,20-Dec-2015 09:00:00
null,null,stayner,goal,null,null,20-Dec-2015 09:00:00
null,null,stayner,goal,null,null,27-Dec-2015 07:00:00
null,null,stayner,goal,null,null,27-Dec-2015 07:00:00
null,null,stayner,goal,null,null,27-Dec-2015 07:00:00
null,null,stayner,goal,null,null,27-Dec-2015 07:00:00
null,null,stayner,goal,null,null,27-Dec-2015 07:00:00
null,null,cashtown,goal,null,null,27-Dec-2015 07:00:00
null,null,cashtown,goal,null,null,27-Dec-2015 07:00:00
null,null,coatescreek,goal,null,null,27-Dec-2015 08:00:00
null,null,coatescreek,goal,null,null,27-Dec-2015 08:00:00
null,null,newlowell,goal,null,null,27-Dec-2015 08:00:00
null,null,newlowell,goal,null,null,27-Dec-2015 08:00:00
null,null,newlowell,goal,null,null,27-Dec-2015 08:00:00
null,null,newlowell,goal,null,null,27-Dec-2015 08:00:00
null,null,herbtown,goal,null,null,27-Dec-2015 09:00:00
null,null,herbtown,goal,null,null,27-Dec-2015 09:00:00
null,null,herbtown,goal,null,null,27-Dec-2015 09:00:00
null,null,herbtown,goal,null,null,27-Dec-2015 09:00:00
null,null,herbtown,goal,null,null,27-Dec-2015 09:00:00
null,null,herbtown,goal,null,null,27-Dec-2015 09:00:00
null,null,herbtown,goal,null,null,27-Dec-2015 09:00:00
null,null,belarus,goal,null,null,27-Dec-2015 09:00:00
null,null,belarus,goal,null,null,27-Dec-2015 09:00:00
null,null,belarus,goal,null,null,27-Dec-2015 09:00:00
null,null,belarus,goal,null,null,27-Dec-2015 09:00:00
null,null,herbtown,goal,null,null,06-Dec-2015 07:00:00
null,null,herbtown,goal,null,null,06-Dec-2015 07:00:00
null,null,herbtown,goal,null,null,06-Dec-2015 07:00:00
null,null,herbtown,goal,null,null,06-Dec-2015 07:00:00
null,null,herbtown,goal,null,null,06-Dec-2015 07:00:00
null,null,stayner,goal,null,null,06-Dec-2015 07:00:00
null,null,stayner,goal,null,null,06-Dec-2015 07:00:00
null,null,stayner,goal,null,null,06-Dec-2015 07:00:00
null,null,stayner,goal,null,null,06-Dec-2015 07:00:00
null,null,coatescreek,goal,null,null,06-Dec-2015 08:00:00
null,null,coatescreek,goal,null,null,06-Dec-2015 08:00:00
null,null,belarus,goal,null,null,06-Dec-2015 08:00:00
null,null,belarus,goal,null,null,06-Dec-2015 08:00:00
null,null,newlowell,goal,null,null,06-Dec-2015 09:00:00
null,null,newlowell,goal,null,null,06-Dec-2015 09:00:00
null,null,newlowell,goal,null,null,06-Dec-2015 09:00:00
null,null,newlowell,goal,null,null,06-Dec-2015 09:00:00
null,null,newlowell,goal,null,null,06-Dec-2015 09:00:00
null,null,newlowell,goal,null,null,06-Dec-2015 09:00:00
null,null,newlowell,goal,null,null,06-Dec-2015 09:00:00
null,null,cashtown,goal,null,null,06-Dec-2015 09:00:00
null,null,cashtown,goal,null,null,06-Dec-2015 09:00:00
null,null,cashtown,goal,null,null,06-Dec-2015 09:00:00
null,null,cashtown,goal,null,null,06-Dec-2015 09:00:00
null,null,coatescreek,goal,null,null,10-Jan-2016 07:00:00
null,null,coatescreek,goal,null,null,10-Jan-2016 07:00:00
null,null,coatescreek,goal,null,null,10-Jan-2016 07:00:00
